@relation 'KDDTrain20P_05A.arff-weka.filters.unsupervised.attribute.Remove-R42-weka.filters.unsupervised.attribute.RemoveUseless-M99.0-weka.filters.unsupervised.attribute.SortLabels-R2-SNON-CASE-weka.filters.unsupervised.attribute.OrdinalToNumeric-R2-4-weka.filters.unsupervised.attribute.MathExpression-Elog(1+A)-Rlast-weka.filters.unsupervised.attribute.Remove-V-R5,3,28,4,6,27,33,21,31,32,last'

@attribute src_bytes numeric
@attribute service numeric
@attribute diff_srv_rate numeric
@attribute flag numeric
@attribute dst_bytes numeric
@attribute same_srv_rate numeric
@attribute dst_host_diff_srv_rate numeric
@attribute count numeric
@attribute dst_host_srv_count numeric
@attribute dst_host_same_srv_rate numeric
@attribute class {normal,dos,r2l,probe,u2r}

@data
5.648974,1.386294,0,0,7.591357,0.693147,0,2.944439,5.545177,0.693147,normal
5.087596,1.386294,0,0,8.618124,0.693147,0,1.098612,5.545177,0.693147,normal
5.356586,1.386294,0,0,5.774552,0.693147,0,2.079442,5.545177,0.693147,normal
5.308268,1.386294,0,0,7.439559,0.693147,0,2.079442,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.727388,0.693147,probe
4.997212,0.693147,0.512824,0,0,0.285179,0.512824,1.386294,0.693147,0,normal
0,1.098612,0.04879,0.693147,0,0.198851,0.058269,4.317488,1.791759,0.019803,dos
6.342121,0,0,0,0,0.693147,0.086178,0.693147,3.663562,0.223144,normal
0,3.7612,0.067659,1.098612,0,0.00995,0.076961,5.420535,1.098612,0.00995,dos
0,2.302585,0.086178,0.693147,0,0.215111,0.039221,4.204693,3.970292,0.182322,dos
15.450894,0,0,0,0,0.693147,0,0.693147,3.7612,0.693147,r2l
5.771441,1.386294,0,0,6.042633,0.693147,0,2.079442,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.127134,0.693147,probe
0,2.772589,0,0.693147,0,0.693147,0.04879,1.098612,4.624973,0.336472,normal
5.32301,1.386294,0,0,7.114769,0.693147,0,1.609438,5.545177,0.693147,normal
0,3.73767,0,1.386294,0,0.693147,0.14842,0.693147,0.693147,0,probe
9.248599,0,0,0,0,0.693147,0.019803,0.693147,4.406719,0.277632,normal
0,2.890372,0.058269,0.693147,0,0.086178,0.067659,4.941642,2.639057,0.04879,dos
5.843544,1.386294,0,0,6.352629,0.693147,0,3.367296,5.545177,0.693147,normal
0,3.78419,0.058269,1.791759,0,0.10436,0.058269,4.976734,2.302585,0.039221,dos
0,2.944439,0.04879,0.693147,0,0.076961,0.067659,5.488938,2.995732,0.067659,dos
5.497168,1.386294,0,0,6.71174,0.693147,0,2.772589,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0,5.365976,5.545177,0.693147,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,2.484907,0.693147,probe
0,1.098612,0.693147,1.098612,0,0.029559,0.385262,3.610918,0.693147,0,probe
4.663439,1.098612,0.512824,0,4.990433,0.512824,0.00995,1.386294,5.480639,0.662688,normal
0,1.098612,0.04879,0.693147,0,0.067659,0.058269,5.541264,2.890372,0.067659,dos
6.985642,2.772589,0,0,5.793014,0.693147,0.019803,0.693147,5.043425,0.457425,normal
0,2.302585,0.04879,0.693147,0,0.019803,0.04879,5.690359,2.079442,0.029559,dos
0,1.098612,0.067659,0.693147,0,0.019803,0.067659,5.147494,2.70805,0.04879,dos
0,2.70805,0.058269,0.693147,0,0.00995,0.067659,5.192957,1.791759,0.019803,dos
6.489205,2.772589,0.693147,0,5.78996,0.405465,0.470004,1.098612,2.484907,0.039221,normal
0,3.401197,0.058269,0.693147,0,0.067659,0.067659,4.624973,1.386294,0.00995,dos
5.652489,1.386294,0,0,6.641182,0.693147,0,2.302585,5.545177,0.693147,normal
5.568345,1.386294,0,0,9.645753,0.693147,0,3.135494,5.545177,0.693147,normal
5.762051,1.386294,0,0,5.755742,0.693147,0,0.693147,5.545177,0.693147,normal
3.526361,2.484907,0,0,0,0.693147,0.029559,2.197225,3.610918,0.131028,normal
0,1.098612,0.693147,1.098612,0,0.405465,0.470004,1.098612,0.693147,0,probe
0,1.098612,0,1.386294,0,0.693147,0.494696,0.693147,0.693147,0,probe
3.806662,2.484907,0,0,4.26268,0.693147,0.00995,5.278115,5.459586,0.652325,normal
5.375278,1.386294,0,0,6.371612,0.693147,0,1.609438,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.029559,0.067659,5.56452,2.079442,0.029559,dos
5.808142,1.386294,0,0,7.953318,0.693147,0,2.70805,5.545177,0.693147,normal
6.886532,2.772589,0,0,5.814131,0.693147,0.029559,0.693147,5.105945,0.559616,normal
5.693732,1.386294,0,0,8.643121,0.693147,0,2.397895,5.545177,0.693147,normal
0,2.302585,0.058269,0.693147,0,0.09531,0.067659,4.836282,2.197225,0.029559,dos
0,1.098612,0.058269,1.098612,0,0.067659,0.086178,4.941642,1.94591,0.019803,dos
5.370638,1.386294,0,0,9.20904,0.693147,0,2.397895,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.029559,0.067659,5.529429,1.098612,0.00995,dos
3.89182,3.806662,0,0,3.89182,0.693147,0.04879,0.693147,3.178054,0.438255,normal
5.42495,1.386294,0,0,7.171657,0.693147,0,1.791759,5.545177,0.693147,normal
0,3.178054,0.067659,0.693147,0,0.076961,0.076961,5.356586,2.564949,0.04879,dos
4.369448,2.995732,0.09531,0,0,0.336472,0.00995,3.044522,2.833213,0.058269,normal
0,1.098612,0.067659,0.693147,0,0.00995,0.067659,5.342334,1.791759,0.019803,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,3.663562,0.693147,normal
0,3.828641,0.058269,0.693147,0,0.067659,0.067659,5.594711,2.995732,0.067659,dos
0,1.098612,0,1.098612,0,0.693147,0.693147,0.693147,1.098612,0.029559,probe
0,1.098612,0.693147,1.098612,0,0.405465,0.425268,1.098612,0.693147,0,probe
5.686975,1.386294,0,0,8.110127,0.693147,0,0.693147,5.545177,0.693147,normal
0,2.564949,0.04879,0.693147,0,0.00995,0.04879,5.659482,1.386294,0.00995,dos
5.398163,1.386294,0,0,7.130899,0.693147,0,2.079442,5.545177,0.693147,normal
0,0.693147,0.693147,1.098612,0,0,0.693147,6.054439,0.693147,0,probe
5.283204,1.386294,0,0,8.096513,0.693147,0,2.197225,5.545177,0.693147,normal
0,1.386294,0.058269,0.693147,0,0.04879,0.076961,5.609472,2.639057,0.04879,dos
5.793014,1.386294,0,0,8.408048,0.693147,0,1.609438,5.545177,0.693147,normal
0,2.639057,0.067659,1.098612,0,0.00995,0.067659,5.488938,1.386294,0.00995,dos
5.768321,0,0,0,0,0.693147,0.405465,1.098612,1.098612,0.285179,normal
6.992096,2.772589,0,0,5.713733,0.693147,0.254642,0.693147,4.174387,0.215111,normal
5.351858,1.386294,0,0,8.230844,0.693147,0,2.944439,5.545177,0.693147,normal
0,3.713572,0.058269,0.693147,0,0.139762,0.067659,4.836282,2.944439,0.067659,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
5.459586,1.386294,0,0,8.745603,0.693147,0,1.94591,5.545177,0.693147,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,5.545177,0.693147,probe
10.906708,1.386294,0,0,9.025816,0.693147,0,0.693147,5.529429,0.693147,dos
5.472271,1.386294,0,0,7.287561,0.693147,0,1.386294,5.545177,0.693147,normal
0,0,0.09531,0.693147,0,0.215111,0.029559,3.7612,4.143135,0.215111,dos
0,1.098612,0.058269,0.693147,0,0.039221,0.067659,5.616771,2.397895,0.039221,dos
5.303305,1.386294,0,0,6.862758,0.693147,0,1.386294,5.545177,0.693147,normal
5.393628,1.386294,0,0,6.489205,0.693147,0,2.079442,5.545177,0.693147,normal
5.652489,1.386294,0,0,8.68643,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.850148,0.067659,0.693147,0,0.058269,0.076961,5.283204,2.564949,0.04879,dos
5.786897,1.386294,0,0,6.056784,0.693147,0,1.791759,5.545177,0.693147,normal
0,3.871201,0.067659,0.693147,0,0.04879,0.067659,4.718499,1.94591,0.019803,dos
3.433987,2.079442,0,0,0,0.693147,0,0.693147,5.513429,0.693147,normal
5.817111,1.386294,0,0,8.974998,0.693147,0,0.693147,5.545177,0.693147,normal
3.610918,2.484907,0,0,0,0.693147,0,1.098612,5.147494,0.693147,normal
0,1.098612,0.076961,0.693147,0,0.019803,0.076961,5.129899,1.386294,0.00995,dos
3.78419,2.484907,0,0,3.78419,0.693147,0,4.812184,5.545177,0.693147,normal
0,3.871201,0.058269,0.693147,0,0.067659,0.067659,4.691348,2.197225,0.029559,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,4.025352,0.693147,normal
0,1.098612,0.131028,0.693147,0,0.285179,0.09531,3.610918,2.564949,0.04879,dos
0,1.098612,0.058269,0.693147,0,0.122218,0.058269,4.969813,1.609438,0.019803,dos
5.379897,1.386294,0,0,7.579168,0.693147,0,0.693147,5.545177,0.693147,normal
0,2.890372,0.04879,0.693147,0,0.058269,0.04879,4.890349,2.197225,0.029559,dos
3.806662,2.484907,0,0,4.369448,0.693147,0.00995,4.941642,5.117994,0.500775,normal
5.852202,1.386294,0,0,9.001346,0.693147,0,2.079442,5.545177,0.693147,normal
6.347389,2.772589,0,0,5.638355,0.693147,0.04879,0.693147,4.65396,0.364643,normal
5.393628,1.386294,0,0,9.772296,0.693147,0,2.197225,5.545177,0.693147,normal
4.990433,0.693147,0.693147,0,0,0.285179,0.425268,1.386294,0.693147,0,normal
0,3.135494,0.058269,0.693147,0,0,0.058269,5.407172,0.693147,0,dos
0,1.098612,0.04879,0.693147,0,0.029559,0.076961,5.56452,2.197225,0.067659,dos
0,1.098612,0.067659,0.693147,0,0.058269,0.076961,5.472271,0.693147,0,dos
0,1.098612,0.058269,0.693147,0,0.10436,0.04879,4.890349,2.833213,0.058269,dos
0.693147,1.098612,0,1.386294,0,0.693147,0.598837,1.098612,1.098612,0.00995,probe
0,1.098612,0.10436,0.693147,0,0.173953,0.067659,4.060443,2.484907,0.039221,dos
2.944439,2.079442,0,0,0,0.693147,0,0.693147,5.303305,0.693147,probe
0,3.73767,0,0,1.609438,0.693147,0,0.693147,3.258097,0.693147,normal
5.455321,1.386294,0,0,6.36647,0.693147,0,2.639057,5.545177,0.693147,normal
0,2.397895,0.04879,0.693147,0,0.067659,0.067659,5.55296,2.995732,0.067659,dos
5.624018,0,0,0,0,0.693147,0.076961,0.693147,3.218876,0.157004,normal
3.806662,2.484907,0,0,4.941642,0.693147,0.00995,4.356709,5.493061,0.667829,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,3.73767,0.693147,probe
7.511525,2.302585,0,0,11.909841,0.693147,0.076961,0.693147,2.079442,0.131028,normal
5.303305,1.386294,0,0,6.639876,0.693147,0,1.098612,5.545177,0.693147,normal
3.850148,2.484907,0,0,3.850148,0.693147,0,2.484907,5.545177,0.693147,normal
0,1.098612,0.04879,0.693147,0,0.067659,0.086178,5.55296,1.098612,0.00995,dos
0,2.302585,0,0.693147,0,0.693147,0.00995,2.639057,4.330733,0.444686,dos
5.379897,1.386294,0,0,8.572628,0.693147,0,2.302585,5.545177,0.693147,normal
0,3.78419,0.058269,1.791759,0,0.067659,0.058269,4.927254,1.609438,0.019803,dos
5.459586,1.386294,0,0,6.905753,0.693147,0,3.367296,5.545177,0.693147,normal
5.398163,1.386294,0,0,7.404888,0.693147,0,2.564949,5.545177,0.693147,normal
0,3.663562,0.058269,0.693147,0,0.019803,0.067659,4.890349,2.70805,0.04879,dos
4.663439,1.098612,0.254642,0,4.990433,0.131028,0.00995,2.079442,5.42495,0.636577,normal
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
0,2.70805,0.058269,0.693147,0,0.058269,0.076961,5.673323,2.484907,0.039221,dos
0,1.098612,0.058269,0.693147,0,0.00995,0.058269,5.31812,2.302585,0.039221,dos
0,1.098612,0.058269,0.693147,0,0.029559,0.076961,5.673323,2.302585,0.039221,dos
5.666427,1.386294,0,0,7.96624,0.693147,0,2.70805,5.545177,0.693147,normal
0,2.890372,0.067659,1.791759,0,0.029559,0.076961,4.762174,1.386294,0.00995,dos
0,1.098612,0.067659,0.693147,0,0.019803,0.067659,5.56452,1.791759,0.019803,dos
0.693147,1.098612,0.157004,0,0,0.076961,0.182322,2.564949,3.218876,0.086178,probe
3.367296,1.098612,0,0,0,0.693147,0.019803,3.091042,3.091042,0.076961,dos
5.63479,1.386294,0,0,6.204558,0.693147,0,1.098612,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0,6.188264,5.545177,0.693147,dos
5.26269,0,0,0,0,0.693147,0.00995,1.098612,4.75359,0.371564,normal
4.663439,2.302585,0,0,7.245655,0.693147,0.067659,0.693147,0.693147,0.00995,normal
0,1.098612,0,1.098612,0,0.693147,0.693147,0.693147,1.098612,0.039221,probe
7.193686,2.772589,0,0,5.645447,0.693147,0.029559,0.693147,4.962845,0.444686,normal
6.25575,3.258097,0,0,0,0.693147,0,6.126869,5.036953,0.693147,dos
0,0,0.086178,0.693147,0,0.086178,0.019803,3.871201,4.174387,0.223144,dos
5.442418,1.386294,0,0,5.894403,0.693147,0,2.397895,5.545177,0.693147,normal
3.806662,2.484907,0,0,4.70953,0.693147,0,4.276666,5.545177,0.693147,normal
5.605802,1.386294,0,0,8.183956,0.693147,0,2.564949,5.545177,0.693147,normal
5.192957,1.386294,0,0,7.41998,0.693147,0,1.94591,5.545177,0.693147,normal
6.74876,0,0,0,0,0.693147,0.019803,1.94591,3.688879,0.122218,normal
5.407172,1.386294,0,0,5.739793,0.693147,0,1.791759,5.545177,0.693147,normal
5.752573,1.386294,0,0,8.327968,0.693147,0,2.079442,5.545177,0.693147,normal
0,3.663562,0.058269,1.791759,0,0.067659,0.058269,4.941642,2.397895,0.039221,dos
5.442418,1.386294,0,0,8.836519,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.465736,0.076961,0.693147,0,0.029559,0.067659,5.303305,1.94591,0.019803,dos
0,3.89182,0.058269,0.693147,0,0.00995,0.076961,4.94876,0.693147,0,dos
6.754604,2.772589,0,0,5.793014,0.693147,0.019803,0.693147,4.890349,0.451076,normal
5.459586,1.386294,0,0,7.443078,0.693147,0,2.302585,5.545177,0.693147,normal
6.940222,3.258097,0,0,0,0.693147,0.00995,6.238325,5.303305,0.576613,dos
3.367296,1.098612,0,0,0,0.693147,0.019803,4.234107,4.234107,0.239017,dos
0,1.098612,0.058269,0.693147,0,0.04879,0.058269,4.890349,2.079442,0.029559,dos
5.375278,1.386294,0,0,8.759041,0.693147,0,2.302585,5.545177,0.693147,normal
3.850148,2.484907,0,0,3.850148,0.693147,0.00995,5.375278,5.525453,0.683097,normal
4.663439,1.098612,0,0,4.990433,0.693147,0.00995,0.693147,5.384495,0.667829,normal
0,1.098612,0.039221,0.693147,0,0.14842,0.039221,4.75359,2.944439,0.067659,dos
0,1.098612,0.10436,0.693147,0,0.378436,0.076961,3.583519,2.833213,0.058269,dos
0,2.833213,0.058269,0.693147,0,0.04879,0.086178,5.620401,2.772589,0.058269,dos
5.723585,1.386294,0,0,7.827241,0.693147,0.00995,1.609438,5.480639,0.662688,normal
0,1.098612,0.076961,1.098612,0,0.157004,0.067659,4.343805,2.639057,0.04879,dos
5.820083,1.386294,0,0,9.665738,0.693147,0,2.564949,5.545177,0.693147,normal
0,2.833213,0.058269,0.693147,0,0.00995,0.067659,5.313206,2.197225,0.029559,dos
0,1.098612,0.067659,0.693147,0,0.058269,0.086178,5.533389,2.639057,0.04879,dos
4.997212,0.693147,0,0,4.663439,0.693147,0.425268,0.693147,1.386294,0.00995,normal
5.817111,1.386294,0,0,7.100852,0.693147,0,1.386294,5.545177,0.693147,normal
0,2.302585,0.04879,0.693147,0,0.207014,0.019803,4.317488,4.077537,0.207014,dos
5.828946,1.386294,0,0,5.488938,0.693147,0,0.693147,5.545177,0.693147,normal
5.762051,1.386294,0,0,8.085179,0.693147,0,1.609438,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.14842,0.058269,4.762174,2.772589,0.058269,dos
10.906708,1.386294,0,0,9.025816,0.693147,0,1.098612,4.382027,0.693147,dos
0,3.332205,0.067659,0.693147,0,0.00995,0.076961,5.288267,1.098612,0.00995,dos
3.7612,2.484907,0,0,4.882802,0.693147,0.00995,4.394449,5.541264,0.693147,normal
6.89467,2.772589,0,0,5.910797,0.693147,0.039221,0.693147,5.135798,0.636577,normal
0,1.098612,0.076961,0.693147,0,0.019803,0.076961,5.293305,1.609438,0.019803,dos
5.214936,2.995732,0,0,0,0.693147,0.00995,1.609438,3.637586,0.139762,normal
0,1.098612,0.067659,1.098612,0,0.029559,0.067659,4.634729,0.693147,0,dos
6.006353,1.386294,0,0,10.076894,0.693147,0,0.693147,5.545177,0.693147,normal
0,3.610918,0.04879,0.693147,0,0.086178,0.04879,5.411646,3.091042,0.076961,dos
6.666957,2.772589,0,0,5.793014,0.693147,0.113329,0.693147,4.26268,0.565314,normal
5.556828,1.386294,0,0,8.367068,0.693147,0,0.693147,3.555348,0.693147,normal
0,3.663562,0.058269,0.693147,0,0.039221,0.058269,4.934474,1.94591,0.019803,dos
2.197225,2.079442,0,0,0,0.693147,0,0.693147,3.583519,0.693147,probe
5.765191,1.386294,0,0,7.882315,0.693147,0,1.791759,5.545177,0.693147,normal
0,1.098612,0.067659,1.098612,0,0.00995,0.067659,5.043425,0.693147,0,dos
0,3.912023,0.058269,0.693147,0,0.086178,0.067659,5.32301,2.944439,0.067659,dos
0,3.73767,0.058269,0.693147,0,0.019803,0.067659,5.572154,1.609438,0.019803,dos
5.379897,1.386294,0,0,7.123673,0.693147,0,2.197225,5.545177,0.693147,normal
0,1.098612,0.41871,1.386294,0,0.076961,0.076961,3.258097,1.098612,0.00995,probe
5.676754,1.386294,0,0,5.771441,0.693147,0,1.386294,5.545177,0.693147,normal
5.4161,1.386294,0,0,6.304449,0.693147,0,3.091042,5.545177,0.693147,normal
0,0,0.688135,1.098612,0,0.00995,0.688135,6.131226,1.609438,0.019803,probe
0,3.091042,0.067659,0.693147,0,0,0.076961,5.537334,0.693147,0,dos
2.890372,2.484907,0,0,3.7612,0.693147,0.00995,0.693147,5.4161,0.631272,normal
0,1.098612,0.058269,0.693147,0,0.10436,0.058269,4.962845,2.197225,0.029559,dos
3.401197,2.484907,0,0,3.401197,0.693147,0.00995,0.693147,5.537334,0.688135,normal
4.663439,1.098612,0,0,4.997212,0.693147,0.019803,0.693147,4.969813,0.652325,normal
3.433987,2.079442,0.223144,0,0,0.076961,0.00995,2.564949,1.386294,0.00995,normal
5.786897,1.386294,0,0,9.463819,0.693147,0,1.791759,4.290459,0.693147,normal
0,3.663562,0.058269,0.693147,0,0.131028,0.04879,4.941642,3.044522,0.076961,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.26269,0.693147,normal
2.564949,0,0,0,0,0.693147,0.039221,0.693147,4.189655,0.48858,normal
5.361292,1.386294,0,0,6.72022,0.693147,0,2.302585,5.545177,0.693147,normal
5.484797,1.386294,0,0,7.297091,0.693147,0,2.564949,5.545177,0.693147,normal
5.680173,1.386294,0,0,9.488502,0.693147,0,1.791759,5.545177,0.693147,normal
5.153292,1.386294,0,0,9.456732,0.693147,0,0.693147,5.545177,0.693147,normal
0,1.098612,0.058269,0.693147,0,0.04879,0.067659,5.283204,3.044522,0.076961,dos
5.739793,1.386294,0,0,6.670766,0.693147,0,1.386294,5.545177,0.693147,normal
3.806662,2.484907,0,0,4.859812,0.693147,0.019803,1.609438,5.327876,0.587787,normal
4.983607,0.693147,0.512824,0,0,0.285179,0.431782,1.386294,0.693147,0,normal
7.12206,3.135494,0,0,7.804659,0.693147,0.019803,0.693147,4.820282,0.392042,r2l
2.197225,2.079442,0,0,0,0.693147,0,0.693147,4.094345,0.693147,probe
3.828641,2.484907,0,0,3.828641,0.693147,0.00995,5.123964,5.541264,0.693147,normal
0,1.098612,0.693147,1.386294,0,0.405465,0.693147,1.098612,0.693147,0,probe
7.3473,2.772589,0,0,5.894403,0.693147,0.512824,0.693147,4.912655,0.512824,normal
7.177019,2.772589,0,0,5.796058,0.693147,0,0.693147,2.70805,0.693147,normal
5.877736,1.386294,0,0,7.026427,0.693147,0,1.386294,5.545177,0.693147,normal
5.899897,1.386294,0,0,8.841448,0.693147,0,2.639057,5.545177,0.693147,normal
5.805135,1.386294,0,0,6.65544,0.693147,0,2.397895,5.545177,0.693147,normal
3.433987,2.079442,0.693147,0,0,0.405465,0.00995,1.098612,3.367296,0.10436,normal
0,1.098612,0.058269,0.693147,0,0.029559,0.076961,5.572154,2.70805,0.04879,dos
0,3.78419,0.058269,0.693147,0,0.157004,0.04879,4.644391,2.890372,0.067659,dos
5.513429,1.386294,0,0,8.928905,0.693147,0,2.70805,5.545177,0.693147,normal
5.70711,1.386294,0,0,7.518607,0.693147,0,3.78419,5.545177,0.693147,normal
0,2.197225,0.058269,0.693147,0,0.067659,0.076961,5.402677,2.890372,0.067659,dos
5.874931,1.386294,0,0,7.654443,0.693147,0,1.791759,5.545177,0.693147,normal
0,2.397895,0.058269,0.693147,0,0.350657,0.067659,3.526361,2.70805,0.04879,dos
5.758902,1.386294,0,0,7.13966,0.693147,0,1.386294,5.545177,0.693147,normal
3.806662,2.484907,0,0,4.919981,0.693147,0.00995,5.4161,5.537334,0.688135,normal
7.285507,3.135494,0,0,8.331586,0.693147,0.029559,0.693147,3.713572,0.223144,normal
0,2.639057,0.04879,0.693147,0,0.058269,0.04879,5.402677,2.70805,0.04879,dos
4.990433,0.693147,0.405465,0,4.663439,0.405465,0.41211,1.609438,1.098612,0.00995,normal
0,1.098612,0,1.386294,0,0.693147,0.598837,0.693147,0.693147,0,probe
0,2.70805,0.058269,1.098612,0,0.04879,0.067659,5.652489,2.70805,0.04879,dos
0.693147,1.098612,0,0,0,0.693147,0.548121,1.098612,1.098612,0.00995,probe
0,2.302585,0.04879,0.693147,0,0.10436,0.076961,5.01728,0.693147,0,dos
0,3.496508,0.058269,0.693147,0,0.039221,0.067659,5.545177,2.302585,0.039221,dos
4.990433,0.693147,0.470004,0,4.663439,0.336472,0.615186,1.791759,1.098612,0.00995,normal
0,1.098612,0.139762,0.693147,0,0.076961,0.076961,3.295837,2.564949,0.04879,dos
9.532061,2.772589,0,1.791759,7.995307,0.693147,0.350657,1.098612,4.574711,0.357674,normal
0,2.397895,0.04879,0.693147,0,0.239017,0.039221,4.317488,4.077537,0.207014,dos
6.81564,2.772589,0.693147,0,5.786897,0.405465,0.157004,1.098612,5.087596,0.604316,normal
0,2.772589,0,0.693147,0,0.693147,0.067659,2.079442,4.955827,0.215111,dos
5.638355,1.386294,0,0,8.111628,0.693147,0,1.098612,5.545177,0.693147,normal
0,3.931826,0.067659,0.693147,0,0.019803,0.067659,5.463832,1.609438,0.019803,dos
0,1.098612,0.04879,0.693147,0,0.139762,0.067659,4.882802,2.944439,0.067659,dos
3.73767,2.484907,0,0,3.73767,0.693147,0,4.615121,5.545177,0.693147,normal
2.397895,2.397895,0,0,4.941642,0.693147,0.029559,0.693147,1.791759,0.039221,normal
5.743003,1.386294,0,0,6.192362,0.693147,0,2.484907,5.545177,0.693147,normal
5.641907,1.386294,0,0,7.465083,0.693147,0,1.098612,5.545177,0.693147,normal
5.697093,1.386294,0,0,7.159292,0.693147,0,2.197225,5.545177,0.693147,normal
0,3.218876,0.067659,0.693147,0,0.019803,0.067659,4.828314,1.098612,0.00995,dos
3.78419,2.484907,0.00995,0,4.290459,0.693147,0.00995,5.575949,5.493061,0.667829,normal
0,2.397895,0.058269,0.693147,0,0.364643,0.067659,3.555348,2.772589,0.058269,dos
5.814131,0,0,0,0,0.693147,0,0.693147,2.890372,0.693147,r2l
2.197225,2.079442,0,0,0,0.693147,0,0.693147,3.367296,0.693147,probe
5.375278,1.386294,0,0,9.148465,0.693147,0,2.833213,5.545177,0.693147,normal
0,2.70805,0.223144,0.693147,0,0.173953,0.076961,2.833213,2.302585,0.039221,dos
0,1.386294,0,1.098612,0,0.693147,0,0.693147,5.545177,0.693147,normal
6.248043,0.693147,0,0,1.609438,0.693147,0,5.023881,5.023881,0.693147,normal
0,1.098612,0,1.098612,0,0.693147,0.693147,0.693147,0.693147,0.04879,probe
0,3.178054,0.058269,0.693147,0,0.058269,0.04879,4.75359,2.079442,0.029559,dos
0,1.098612,0.058269,1.098612,0,0.076961,0.067659,4.875197,2.079442,0.029559,dos
0,3.73767,0.067659,0.693147,0,0.058269,0.067659,5.46806,2.772589,0.058269,dos
3.806662,2.484907,0.512824,0,3.806662,0.285179,0.019803,1.386294,4.59512,0.678034,normal
0,3.73767,0.058269,1.791759,0,0.058269,0.067659,5.638355,2.833213,0.058269,dos
6.517671,2.772589,0,0,5.796058,0.693147,0.039221,0.693147,5.236442,0.548121,normal
5.814131,1.386294,0,0,6.122493,0.693147,0,2.079442,5.545177,0.693147,normal
0,1.098612,0.067659,0.693147,0,0.00995,0.076961,5.594711,1.098612,0.00995,dos
0,1.098612,0.058269,0.693147,0,0.19062,0.067659,4.442651,2.944439,0.067659,dos
5.32301,1.386294,0,0,7.375882,0.693147,0,3.218876,5.545177,0.693147,normal
6.25575,3.258097,0,0,0,0.693147,0,4.941642,5.545177,0.693147,dos
0,2.70805,0.058269,0.693147,0,0.029559,0.058269,5.356586,1.94591,0.019803,dos
5.26269,1.386294,0,0,5.710427,0.693147,0,2.302585,5.545177,0.693147,normal
2.944439,2.079442,0,0,0,0.693147,0,0.693147,5.420535,0.693147,probe
0,2.890372,0.058269,0.693147,0,0.019803,0.04879,4.615121,1.098612,0.00995,dos
0,2.944439,0.04879,0.693147,0,0.122218,0.04879,4.624973,2.639057,0.04879,dos
0,3.135494,0.058269,0.693147,0,0.019803,0.067659,5.583496,2.890372,0.067659,dos
5.549076,1.386294,0,0,8.40894,0.693147,0.00995,0.693147,5.525453,0.683097,normal
4.174387,2.079442,0,0,0,0.693147,0,0.693147,0.693147,0.693147,normal
3.850148,2.484907,0,0,4.919981,0.693147,0.019803,5.351858,4.574711,0.536493,normal
0,1.098612,0.067659,0.693147,0,0.270027,0.04879,4.007333,2.890372,0.067659,dos
5.398163,1.386294,0,0,5.537334,0.693147,0,2.833213,5.545177,0.693147,normal
3.73767,2.484907,0,0,4.770685,0.693147,0.00995,3.78419,5.541264,0.693147,normal
5.517453,1.386294,0,0,7.746733,0.693147,0,3.178054,5.545177,0.693147,normal
7.131699,3.135494,0,0,7.804659,0.693147,0.019803,0.693147,4.189655,0.239017,r2l
0,3.465736,0.058269,1.098612,0,0.076961,0.067659,5.517453,3.044522,0.076961,dos
3.806662,2.484907,0,0,4.26268,0.693147,0.00995,4.85203,5.4161,0.631272,normal
5.347108,2.302585,0,0,7.509335,0.693147,0.039221,0.693147,2.564949,0.086178,normal
8.681351,0.693147,0.270027,0,0,0.076961,0.076961,2.639057,0.693147,0.00995,normal
2.197225,2.079442,0,0,0,0.693147,0,0.693147,5.545177,0.693147,probe
5.624018,1.386294,0,0,7.477604,0.693147,0,1.098612,5.545177,0.693147,normal
